,head_size_list,num_head_list,ff_dim_list,num_transformer_blocks_list,ape_label,time_list,sequence_length_list,n_list,training_loss_list,validation_loss_list,y_pred_ori_list,y_test_ori_list
20,16,2,2,1,46.13164332312433,2.704167366027832,1,100,"0     0.011753
1     0.012107
2     0.011418
3     0.010199
4     0.015115
        ...   
58    0.011976
59    0.010133
60    0.011444
61    0.009747
62    0.011424
Length: 63, dtype: float64","0     0.024254
1     0.023977
2     0.023619
3     0.023196
4     0.022864
        ...   
58    0.021961
59    0.021949
60    0.021903
61    0.021909
62    0.021862
Length: 63, dtype: float64",[0.01765026 0.01832308 0.01891427 ... 0.00705572 0.00705688 0.00705805],[0.0089203  0.0089246  0.00893357 ... 0.00383723 0.00383303 0.00382873]
21,16,2,2,1,36.56830344273006,3.1161186695098877,1,105,"0     0.010377
1     0.009778
2     0.012792
3     0.008457
4     0.009438
        ...   
92    0.007885
93    0.010636
94    0.009074
95    0.010491
96    0.009954
Length: 97, dtype: float64","0     0.026848
1     0.026936
2     0.027029
3     0.027190
4     0.027347
        ...   
92    0.031201
93    0.031213
94    0.031388
95    0.031677
96    0.031766
Length: 97, dtype: float64",[0.01567519 0.015543   0.01540781 ... 0.00740516 0.00740733 0.0074095 ],[0.00855049 0.00849129 0.00842994 ... 0.00712507 0.00711817 0.00711157]
22,16,2,2,1,41.51231793666424,2.6659107208251953,1,110,"0     0.010393
1     0.012075
2     0.008595
3     0.008255
4     0.007862
        ...   
57    0.009945
58    0.009641
59    0.009663
60    0.009532
61    0.007028
Length: 62, dtype: float64","0     0.024878
1     0.024631
2     0.024301
3     0.023902
4     0.023467
        ...   
57    0.021168
58    0.021273
59    0.021370
60    0.021415
61    0.021330
Length: 62, dtype: float64",[0.0164621  0.01612859 0.01577777 ... 0.00947635 0.00947841 0.00948048],[0.00617072 0.00613996 0.00610612 ... 0.0102731  0.01026345 0.01025349]
23,16,2,2,1,54.765898970863525,2.458679676055908,1,115,"0     0.011190
1     0.010141
2     0.007435
3     0.010058
4     0.010235
5     0.008768
6     0.010459
7     0.009540
8     0.009052
9     0.011880
10    0.007514
11    0.006627
12    0.008527
13    0.009256
14    0.009725
15    0.009654
16    0.009818
17    0.009529
18    0.009012
19    0.010635
20    0.007076
21    0.009380
22    0.008457
23    0.006301
24    0.010302
25    0.010131
26    0.008969
27    0.010405
28    0.011849
29    0.008502
30    0.008112
31    0.006986
32    0.007690
33    0.010284
34    0.007010
35    0.007631
36    0.009196
37    0.008752
38    0.010740
39    0.008037
40    0.007898
41    0.007957
42    0.011177
43    0.011950
44    0.008663
45    0.006988
46    0.009354
47    0.007000
48    0.008769
49    0.009046
50    0.007548
51    0.008584
52    0.009512
53    0.007180
dtype: float64","0     0.004110
1     0.004046
2     0.003930
3     0.003853
4     0.003772
5     0.003690
6     0.003633
7     0.003621
8     0.003634
9     0.003640
10    0.003640
11    0.003611
12    0.003559
13    0.003512
14    0.003466
15    0.003442
16    0.003407
17    0.003423
18    0.003476
19    0.003495
20    0.003517
21    0.003528
22    0.003560
23    0.003531
24    0.003485
25    0.003463
26    0.003487
27    0.003508
28    0.003570
29    0.003607
30    0.003649
31    0.003690
32    0.003743
33    0.003773
34    0.003790
35    0.003799
36    0.003802
37    0.003771
38    0.003727
39    0.003715
40    0.003728
41    0.003715
42    0.003698
43    0.003697
44    0.003698
45    0.003686
46    0.003641
47    0.003617
48    0.003607
49    0.003626
50    0.003615
51    0.003597
52    0.003567
53    0.003563
dtype: float64",[0.01629222 0.01474447 0.01294242 ... 0.01099235 0.01099397 0.01099559],[0.00106806 0.0010168  0.00097722 ... 0.01034885 0.01033739 0.01032645]
24,16,2,2,1,46.41731300146095,2.7827582359313965,1,120,"0     0.008819
1     0.008489
2     0.008844
3     0.011387
4     0.007907
        ...   
73    0.009214
74    0.006773
75    0.007324
76    0.010515
77    0.009777
Length: 78, dtype: float64","0     0.009132
1     0.009129
2     0.009135
3     0.009121
4     0.009022
        ...   
73    0.007774
74    0.007690
75    0.007646
76    0.007607
77    0.007566
Length: 78, dtype: float64",[0.01954943 0.01959684 0.0196447  ... 0.01357749 0.01357818 0.01357888],[0.00101518 0.00113173 0.00125478 ... 0.01018273 0.01017015 0.01015769]
25,16,2,2,1,33.88004163404961,2.4925193786621094,1,125,"0     0.009319
1     0.007613
2     0.007011
3     0.006956
4     0.006371
5     0.009235
6     0.006757
7     0.006339
8     0.007444
9     0.007620
10    0.006929
11    0.007964
12    0.007121
13    0.007130
14    0.008193
15    0.009333
16    0.006984
17    0.007829
18    0.005732
19    0.006846
20    0.007380
21    0.007255
22    0.007153
23    0.007275
24    0.007344
25    0.007477
26    0.008696
27    0.007563
28    0.007038
29    0.005292
30    0.008917
31    0.008887
32    0.006465
33    0.007990
34    0.008741
35    0.005956
36    0.007638
37    0.006941
38    0.007448
39    0.007260
40    0.006159
41    0.006845
42    0.006282
43    0.007202
44    0.006844
45    0.008658
46    0.008116
47    0.006915
48    0.010029
49    0.006863
50    0.006192
51    0.007112
52    0.006471
53    0.009239
54    0.006155
55    0.007519
56    0.008415
57    0.006815
58    0.007584
59    0.005342
dtype: float64","0     0.010902
1     0.010836
2     0.010896
3     0.010908
4     0.010988
5     0.011094
6     0.011236
7     0.011387
8     0.011425
9     0.011513
10    0.011601
11    0.011620
12    0.011654
13    0.011627
14    0.011555
15    0.011558
16    0.011514
17    0.011452
18    0.011375
19    0.011331
20    0.011288
21    0.011305
22    0.011262
23    0.011205
24    0.011167
25    0.011116
26    0.011023
27    0.010966
28    0.010998
29    0.011093
30    0.011165
31    0.011168
32    0.011078
33    0.010973
34    0.010884
35    0.010907
36    0.010999
37    0.011017
38    0.011012
39    0.011046
40    0.011173
41    0.011280
42    0.011350
43    0.011455
44    0.011495
45    0.011578
46    0.011673
47    0.011727
48    0.011785
49    0.011799
50    0.011812
51    0.011826
52    0.011841
53    0.011888
54    0.011935
55    0.011980
56    0.012132
57    0.012255
58    0.012345
59    0.012297
dtype: float64",[0.02001021 0.02007126 0.02013398 ... 0.01495899 0.01495942 0.01495984],[0.00800189 0.00822275 0.00844565 ... 0.01586367 0.01584726 0.01583112]
26,16,2,2,1,35.43501366230413,2.201230049133301,1,130,"0     0.006677
1     0.005242
2     0.005794
3     0.007540
4     0.005730
5     0.007105
6     0.007225
7     0.006732
8     0.004732
9     0.008150
10    0.007548
11    0.006240
12    0.007438
13    0.006384
14    0.005555
15    0.007463
16    0.006206
17    0.006182
18    0.006562
19    0.006802
20    0.006482
21    0.006104
22    0.007681
23    0.007152
24    0.005253
25    0.006009
26    0.006884
27    0.006448
28    0.006841
29    0.006817
30    0.006290
31    0.005388
32    0.006820
33    0.006392
34    0.005235
35    0.007340
36    0.005394
37    0.007285
38    0.006650
dtype: float64","0     0.014546
1     0.014643
2     0.014775
3     0.014957
4     0.015211
5     0.015548
6     0.015779
7     0.016066
8     0.016363
9     0.016665
10    0.016848
11    0.016938
12    0.017058
13    0.017098
14    0.017172
15    0.017228
16    0.017230
17    0.017254
18    0.017369
19    0.017531
20    0.017708
21    0.017928
22    0.018134
23    0.018280
24    0.018389
25    0.018483
26    0.018532
27    0.018543
28    0.018433
29    0.018385
30    0.018446
31    0.018524
32    0.018508
33    0.018475
34    0.018406
35    0.018436
36    0.018423
37    0.018442
38    0.018452
dtype: float64",[0.0215182  0.02162142 0.02173107 ... 0.01560762 0.01560778 0.01560794],[0.01432337 0.01459526 0.01486561 ... 0.01893908 0.01891705 0.0188951 ]
27,16,2,2,1,42.29724002162831,2.3535447120666504,1,135,"0     0.008092
1     0.005575
2     0.006601
3     0.005131
4     0.007419
5     0.006095
6     0.006946
7     0.006044
8     0.007177
9     0.005752
10    0.006446
11    0.006322
12    0.005889
13    0.006407
14    0.006211
15    0.005774
16    0.005639
17    0.006153
18    0.004492
19    0.004820
20    0.005727
21    0.005003
22    0.005444
23    0.007662
24    0.006830
25    0.007707
26    0.006672
27    0.005634
28    0.007211
29    0.006106
30    0.004986
31    0.004773
32    0.005840
33    0.006086
34    0.007090
35    0.006295
36    0.005921
37    0.007096
38    0.005956
39    0.006451
40    0.005631
41    0.006034
42    0.006040
43    0.004840
44    0.006345
45    0.007844
46    0.006133
47    0.005158
48    0.006722
dtype: float64","0     0.020006
1     0.019935
2     0.019917
3     0.019949
4     0.019983
5     0.020003
6     0.020072
7     0.020094
8     0.020108
9     0.020125
10    0.020160
11    0.020208
12    0.020261
13    0.020337
14    0.020325
15    0.020150
16    0.020103
17    0.020195
18    0.020278
19    0.020262
20    0.020360
21    0.020522
22    0.020593
23    0.020589
24    0.020608
25    0.020643
26    0.020702
27    0.020855
28    0.020943
29    0.021016
30    0.021112
31    0.021152
32    0.021177
33    0.021301
34    0.021294
35    0.021295
36    0.021282
37    0.021397
38    0.021567
39    0.021693
40    0.021696
41    0.021749
42    0.021735
43    0.021790
44    0.021798
45    0.021686
46    0.021499
47    0.021384
48    0.021277
dtype: float64",[0.02748769 0.02767145 0.02785316 ... 0.01578405 0.01578381 0.01578358],[0.0193484  0.01955115 0.01975111 ... 0.02123398 0.02120227 0.02117054]
28,16,2,2,1,38.154626795942306,2.5811257362365723,1,140,"0     0.006991
1     0.007021
2     0.006226
3     0.005434
4     0.004788
        ...   
59    0.008386
60    0.005801
61    0.006947
62    0.006611
63    0.006017
Length: 64, dtype: float64","0     0.025629
1     0.025544
2     0.025351
3     0.025124
4     0.024965
        ...   
59    0.024469
60    0.024090
61    0.023783
62    0.023474
63    0.023211
Length: 64, dtype: float64",[0.03222072 0.03229031 0.03235428 ... 0.01622812 0.01622627 0.01622442],[0.02383681 0.02380848 0.02376697 ... 0.02815671 0.02811278 0.02806942]
29,16,2,2,1,42.33519891291721,2.6081507205963135,1,145,"0     0.007531
1     0.005601
2     0.005994
3     0.006671
4     0.007120
        ...   
61    0.007427
62    0.007961
63    0.005891
64    0.007179
65    0.005999
Length: 66, dtype: float64","0     0.027358
1     0.026956
2     0.026389
3     0.025820
4     0.025488
        ...   
61    0.025308
62    0.025411
63    0.025666
64    0.025971
65    0.026634
Length: 66, dtype: float64",[0.01998655 0.01978252 0.0195991  ... 0.01616696 0.01615959 0.01615227],[0.01735998 0.0171091  0.0168551  ... 0.03131319 0.03125026 0.03118826]
